fpr,tpr
0.9975677113684157,0.9997059688326962
0.9975423750285034,0.9997059688326962
0.9975170386885911,0.9997059688326962
0.9974917023486787,0.9997059688326962
0.9974663660087664,0.9997059688326962
0.9974410296688541,0.9997059688326962
0.9974156933289418,0.9997059688326962
0.9973903569890293,0.9997059688326962
0.997365020649117,0.9997059688326962
0.9973396843092047,0.9997059688326962
0.9973396843092047,0.9994119376653925
0.9973143479692923,0.9994119376653925
0.99728901162938,0.9994119376653925
0.9972636752894677,0.9994119376653925
0.9972383389495554,0.9994119376653925
0.997213002609643,0.9994119376653925
0.9971876662697307,0.9994119376653925
0.9971623299298183,0.9994119376653925
0.997136993589906,0.9994119376653925
0.9971116572499936,0.9994119376653925
0.9970863209100813,0.9994119376653925
0.997060984570169,0.9994119376653925
0.9970356482302567,0.9994119376653925
0.9970103118903443,0.9994119376653925
0.996984975550432,0.9994119376653925
0.9969596392105197,0.9994119376653925
0.9969343028706074,0.9994119376653925
0.9969089665306949,0.9994119376653925
0.9968836301907826,0.9994119376653925
0.9968582938508703,0.9994119376653925
0.996832957510958,0.9994119376653925
0.9968076211710456,0.9994119376653925
0.9967822848311333,0.9994119376653925
0.9967822848311333,0.9991179064980888
0.996756948491221,0.9991179064980888
0.9967316121513087,0.9991179064980888
0.9967062758113963,0.9991179064980888
0.996680939471484,0.9991179064980888
0.9966556031315716,0.9991179064980888
0.9966302667916592,0.9991179064980888
0.9966049304517469,0.9991179064980888
0.9965795941118346,0.9991179064980888
0.9965542577719223,0.9991179064980888
0.9965289214320099,0.9991179064980888
0.9965035850920976,0.9991179064980888
0.9964782487521853,0.9991179064980888
0.996452912412273,0.9991179064980888
0.9964275760723605,0.9991179064980888
0.9964022397324482,0.9991179064980888
0.9963769033925359,0.9991179064980888
0.9963515670526236,0.9991179064980888
0.9963515670526236,0.9988238753307851
0.9963262307127112,0.9988238753307851
0.9963008943727989,0.9988238753307851
0.9962755580328866,0.9988238753307851
0.9962502216929743,0.9988238753307851
0.9962248853530619,0.9988238753307851
0.9961995490131496,0.9988238753307851
0.9961742126732372,0.9988238753307851
0.9961488763333249,0.9988238753307851
0.9961235399934125,0.9988238753307851
0.9960982036535002,0.9988238753307851
0.9960728673135879,0.9988238753307851
0.9960475309736755,0.9988238753307851
0.9960221946337632,0.9988238753307851
0.9959968582938509,0.9988238753307851
0.9959968582938509,0.9985298441634813
0.9959715219539386,0.9985298441634813
0.9959461856140261,0.9985298441634813
0.9959208492741138,0.9985298441634813
0.9958955129342015,0.9985298441634813
0.9958701765942892,0.9985298441634813
0.9958448402543768,0.9985298441634813
0.9958195039144645,0.9985298441634813
0.9957941675745522,0.9985298441634813
0.9957688312346399,0.9985298441634813
0.9957434948947275,0.9985298441634813
0.9957181585548152,0.9985298441634813
0.9956928222149029,0.9985298441634813
0.9956674858749905,0.9985298441634813
0.9956421495350781,0.9985298441634813
0.9956168131951658,0.9985298441634813
0.9955914768552535,0.9985298441634813
0.9955661405153412,0.9985298441634813
0.9955408041754288,0.9985298441634813
0.9955154678355165,0.9985298441634813
0.9954901314956042,0.9985298441634813
0.9954647951556919,0.9985298441634813
0.9954394588157794,0.9985298441634813
0.9954141224758671,0.9985298441634813
0.9953887861359548,0.9985298441634813
0.9953634497960424,0.9985298441634813
0.9953381134561301,0.9985298441634813
0.9953127771162178,0.9985298441634813
0.9952874407763055,0.9985298441634813
0.9952621044363931,0.9985298441634813
0.9952367680964808,0.9985298441634813
0.9952114317565685,0.9985298441634813
0.9951860954166561,0.9985298441634813
0.9951607590767437,0.9985298441634813
0.9951354227368314,0.9985298441634813
0.9951100863969191,0.9985298441634813
0.9950847500570068,0.9985298441634813
0.9950594137170944,0.9985298441634813
0.9950340773771821,0.9985298441634813
0.9950087410372698,0.9985298441634813
0.9949834046973575,0.9985298441634813
0.994958068357445,0.9985298441634813
0.9949327320175327,0.9985298441634813
0.9949073956776204,0.9985298441634813
0.9948820593377081,0.9985298441634813
0.9948567229977957,0.9985298441634813
0.9948567229977957,0.9982358129961776
0.9948313866578834,0.9982358129961776
0.9948060503179711,0.9982358129961776
0.9947807139780588,0.9982358129961776
0.9947553776381464,0.9982358129961776
0.9947300412982341,0.9982358129961776
0.9947047049583218,0.9982358129961776
0.9946793686184093,0.9982358129961776
0.994654032278497,0.9982358129961776
0.9946286959385847,0.9982358129961776
0.9946033595986724,0.9982358129961776
0.99457802325876,0.9982358129961776
0.9945526869188477,0.9982358129961776
0.9945273505789354,0.9982358129961776
0.9945020142390231,0.9982358129961776
0.9944766778991107,0.9982358129961776
0.9944513415591983,0.9982358129961776
0.994426005219286,0.9982358129961776
0.9944006688793737,0.9982358129961776
0.9943753325394613,0.9982358129961776
0.994349996199549,0.9982358129961776
0.9943246598596367,0.9982358129961776
0.9942993235197244,0.9982358129961776
0.994273987179812,0.9982358129961776
0.9942486508398997,0.9982358129961776
0.9942233144999874,0.9982358129961776
0.994197978160075,0.9982358129961776
0.9941726418201626,0.9982358129961776
0.9941473054802503,0.9982358129961776
0.994121969140338,0.9982358129961776
0.9940966328004257,0.9982358129961776
0.9940712964605133,0.9982358129961776
0.994045960120601,0.9982358129961776
0.9940206237806887,0.9982358129961776
0.9939952874407763,0.9982358129961776
0.993969951100864,0.9982358129961776
0.9939446147609516,0.9982358129961776
0.9939192784210393,0.9982358129961776
0.9938939420811269,0.9982358129961776
0.9938686057412146,0.9982358129961776
0.9938432694013023,0.9982358129961776
0.99381793306139,0.9982358129961776
0.9937925967214776,0.9982358129961776
0.9937672603815653,0.9982358129961776
0.993741924041653,0.9982358129961776
0.9937165877017407,0.9982358129961776
0.9936912513618282,0.9982358129961776
0.9936659150219159,0.9982358129961776
0.9936405786820036,0.9982358129961776
0.9936152423420913,0.9982358129961776
0.9935899060021789,0.9982358129961776
0.9935645696622666,0.9982358129961776
0.9935392333223543,0.9982358129961776
0.993513896982442,0.9982358129961776
0.9934885606425296,0.9982358129961776
0.9934632243026172,0.9982358129961776
0.9934378879627049,0.9982358129961776
0.9934125516227925,0.9982358129961776
0.9933872152828802,0.9982358129961776
0.9933618789429679,0.9982358129961776
0.9933365426030556,0.9982358129961776
0.9933112062631432,0.9982358129961776
0.9932858699232309,0.9982358129961776
0.9932605335833186,0.9982358129961776
0.9932351972434063,0.9982358129961776
0.9932098609034938,0.9982358129961776
0.9931845245635815,0.9982358129961776
0.9931591882236692,0.9982358129961776
0.9931338518837569,0.9982358129961776
0.9931085155438445,0.9982358129961776
0.9930831792039322,0.9982358129961776
0.9930578428640199,0.9982358129961776
0.9930325065241076,0.9982358129961776
0.9930071701841952,0.9982358129961776
0.9929818338442828,0.9982358129961776
0.9929564975043705,0.9982358129961776
0.9929311611644582,0.9982358129961776
0.9929058248245458,0.9982358129961776
0.9928804884846335,0.9982358129961776
0.9928551521447212,0.9982358129961776
0.9928298158048089,0.9982358129961776
0.9928044794648965,0.9982358129961776
0.9927791431249842,0.9982358129961776
0.9927538067850719,0.9982358129961776
0.9927284704451594,0.9982358129961776
0.9927031341052471,0.9982358129961776
0.9926777977653348,0.9982358129961776
0.9926524614254225,0.9982358129961776
0.9926271250855101,0.9982358129961776
0.9926017887455978,0.9982358129961776
0.9925764524056855,0.9982358129961776
0.9925511160657732,0.9982358129961776
0.9925257797258608,0.9982358129961776
0.9925004433859484,0.9982358129961776
0.9924751070460361,0.9982358129961776
0.9924497707061238,0.9982358129961776
0.9924244343662114,0.9982358129961776
0.9924244343662114,0.9979417818288738
0.9923990980262991,0.9979417818288738
0.9923737616863868,0.9979417818288738
0.9923484253464745,0.9979417818288738
0.9923230890065621,0.9979417818288738
0.9922977526666498,0.9979417818288738
0.9922724163267375,0.9979417818288738
0.9922470799868252,0.9979417818288738
0.9922217436469127,0.9979417818288738
0.9921964073070004,0.9979417818288738
0.9921710709670881,0.9979417818288738
0.9921457346271758,0.9979417818288738
0.9921203982872634,0.9979417818288738
0.9920950619473511,0.9979417818288738
0.9920697256074388,0.9979417818288738
0.9920443892675264,0.9979417818288738
0.992019052927614,0.9979417818288738
0.9919937165877017,0.9979417818288738
0.9919683802477894,0.9979417818288738
0.991943043907877,0.9979417818288738
0.991943043907877,0.9976477506615701
0.9919177075679647,0.9976477506615701
0.9918923712280524,0.9976477506615701
0.9918670348881401,0.9976477506615701
0.9918416985482277,0.9976477506615701
0.9918163622083154,0.9976477506615701
0.9917910258684031,0.9976477506615701
0.9917656895284908,0.9976477506615701
0.9917403531885783,0.9976477506615701
0.991715016848666,0.9976477506615701
0.9916896805087537,0.9976477506615701
0.9916643441688414,0.9976477506615701
0.991639007828929,0.9976477506615701
0.9916136714890167,0.9976477506615701
0.9915883351491044,0.9976477506615701
0.9915629988091921,0.9976477506615701
0.9915376624692797,0.9976477506615701
0.9915123261293673,0.9976477506615701
0.991486989789455,0.9976477506615701
0.9914616534495426,0.9976477506615701
0.9914363171096303,0.9976477506615701
0.991410980769718,0.9976477506615701
0.9913856444298057,0.9976477506615701
0.9913603080898933,0.9976477506615701
0.991334971749981,0.9976477506615701
0.9913096354100687,0.9976477506615701
0.9912842990701564,0.9976477506615701
0.9912589627302439,0.9976477506615701
0.9912336263903316,0.9976477506615701
0.9912082900504193,0.9976477506615701
0.991182953710507,0.9976477506615701
0.9911576173705946,0.9976477506615701
0.9911322810306823,0.9976477506615701
0.99110694469077,0.9976477506615701
0.9910816083508577,0.9976477506615701
0.9910562720109453,0.9976477506615701
0.991030935671033,0.9976477506615701
0.9910055993311206,0.9976477506615701
0.9909802629912083,0.9976477506615701
0.9909549266512959,0.9976477506615701
0.9909295903113836,0.9976477506615701
0.9909042539714713,0.9976477506615701
0.990878917631559,0.9976477506615701
0.9908535812916466,0.9976477506615701
0.9908282449517343,0.9976477506615701
0.990802908611822,0.9976477506615701
0.990802908611822,0.9973537194942664
0.9907775722719095,0.9973537194942664
0.9907522359319972,0.9973537194942664
0.9907268995920849,0.9973537194942664
0.9907015632521726,0.9973537194942664
0.9906762269122602,0.9973537194942664
0.9906508905723479,0.9973537194942664
0.9906255542324356,0.9973537194942664
0.9906002178925233,0.9973537194942664
0.9905748815526109,0.9973537194942664
0.9905495452126986,0.9973537194942664
0.9905242088727862,0.9973537194942664
0.9904988725328739,0.9973537194942664
0.9904735361929615,0.9973537194942664
0.9904481998530492,0.9973537194942664
0.9904228635131369,0.9973537194942664
0.9903975271732246,0.9973537194942664
0.9903721908333122,0.9973537194942664
0.9903468544933999,0.9973537194942664
0.9903215181534876,0.9973537194942664
0.9902961818135753,0.9973537194942664
0.9902708454736628,0.9973537194942664
0.9902455091337505,0.9973537194942664
0.9902201727938382,0.9973537194942664
0.9901948364539259,0.9973537194942664
0.9901695001140135,0.9973537194942664
0.9901441637741012,0.9973537194942664
0.9901188274341889,0.9973537194942664
0.9900934910942765,0.9973537194942664
0.9900681547543642,0.9973537194942664
0.9900428184144519,0.9973537194942664
0.9900174820745395,0.9973537194942664
0.9899921457346271,0.9973537194942664
0.9899668093947148,0.9973537194942664
0.9899414730548025,0.9973537194942664
0.9899161367148902,0.9973537194942664
0.9898908003749778,0.9973537194942664
0.9898654640350655,0.9973537194942664
0.9898401276951532,0.9973537194942664
0.9898147913552409,0.9973537194942664
0.9897894550153284,0.9973537194942664
0.9897641186754161,0.9973537194942664
0.9897387823355038,0.9973537194942664
0.9897134459955915,0.9973537194942664
0.9896881096556791,0.9973537194942664
0.9896627733157668,0.9973537194942664
0.9896374369758545,0.9973537194942664
0.9896121006359422,0.9973537194942664
0.9895867642960298,0.9973537194942664
0.9895614279561175,0.9973537194942664
0.9895360916162051,0.9973537194942664
0.9895107552762928,0.9973537194942664
0.9894854189363804,0.9973537194942664
0.9894600825964681,0.9973537194942664
0.9894347462565558,0.9973537194942664
0.9894094099166434,0.9973537194942664
0.9893840735767311,0.9973537194942664
0.9893587372368188,0.9973537194942664
0.9893334008969065,0.9973537194942664
0.989308064556994,0.9973537194942664
0.9892827282170817,0.9973537194942664
0.9892573918771694,0.9973537194942664
0.9892320555372571,0.9973537194942664
0.9892067191973447,0.9973537194942664
0.9891813828574324,0.9973537194942664
0.9891560465175201,0.9973537194942664
0.9891307101776078,0.9973537194942664
0.9891053738376954,0.9973537194942664
0.9890800374977831,0.9973537194942664
0.9890547011578708,0.9973537194942664
0.9890293648179584,0.9973537194942664
0.989004028478046,0.9973537194942664
0.9889786921381337,0.9973537194942664
0.9889533557982214,0.9973537194942664
0.9889280194583091,0.9973537194942664
0.9889026831183967,0.9973537194942664
0.9888773467784844,0.9973537194942664
0.9888520104385721,0.9973537194942664
0.9888266740986597,0.9973537194942664
0.9888013377587473,0.9973537194942664
0.988776001418835,0.9973537194942664
0.9887506650789227,0.9973537194942664
0.9887253287390103,0.9973537194942664
0.988699992399098,0.9973537194942664
0.9886746560591857,0.9973537194942664
0.9886746560591857,0.9970596883269627
0.9886493197192734,0.9970596883269627
0.988623983379361,0.9970596883269627
0.9885986470394487,0.9970596883269627
0.9885733106995364,0.9970596883269627
0.988547974359624,0.9970596883269627
0.9885226380197116,0.9970596883269627
0.9884973016797993,0.9970596883269627
0.988471965339887,0.9970596883269627
0.9884466289999747,0.9970596883269627
0.9884212926600623,0.9970596883269627
0.98839595632015,0.9970596883269627
0.9883706199802377,0.9970596883269627
0.9883452836403254,0.9970596883269627
0.988319947300413,0.9970596883269627
0.9882946109605006,0.9970596883269627
0.9882692746205883,0.9970596883269627
0.988243938280676,0.9970596883269627
0.9882186019407636,0.9970596883269627
0.9881932656008513,0.9970596883269627
0.988167929260939,0.9970596883269627
0.9881425929210266,0.9970596883269627
0.9881172565811143,0.9970596883269627
0.988091920241202,0.9970596883269627
0.988091920241202,0.9967656571596589
0.9880665839012897,0.9967656571596589
0.9880412475613772,0.9967656571596589
0.9880159112214649,0.9967656571596589
0.9879905748815526,0.9967656571596589
0.9879652385416403,0.9967656571596589
0.9879399022017279,0.9967656571596589
0.9879145658618156,0.9967656571596589
0.9878892295219033,0.9967656571596589
0.987863893181991,0.9967656571596589
0.9878385568420786,0.9967656571596589
0.9878132205021662,0.9967656571596589
0.9877878841622539,0.9967656571596589
0.9877625478223416,0.9967656571596589
0.9877372114824292,0.9967656571596589
0.9877118751425169,0.9967656571596589
0.9876865388026046,0.9967656571596589
0.9876612024626923,0.9967656571596589
0.9876358661227799,0.9967656571596589
0.9876105297828676,0.9967656571596589
0.9875851934429553,0.9967656571596589
0.987559857103043,0.9967656571596589
0.9875345207631305,0.9967656571596589
0.9875091844232182,0.9967656571596589
0.9874838480833059,0.9967656571596589
0.9874585117433935,0.9967656571596589
0.9874331754034812,0.9967656571596589
0.9874078390635689,0.9967656571596589
0.9873825027236566,0.9967656571596589
0.9873571663837442,0.9967656571596589
0.9873318300438318,0.9967656571596589
0.9873064937039195,0.9967656571596589
0.9872811573640072,0.9967656571596589
0.9872558210240948,0.9967656571596589
0.9872304846841825,0.9967656571596589
0.9872051483442702,0.9967656571596589
0.9871798120043579,0.9967656571596589
0.9871544756644455,0.9967656571596589
0.9871291393245332,0.9967656571596589
0.9871038029846209,0.9967656571596589
0.9870784666447086,0.9967656571596589
0.9870531303047961,0.9967656571596589
0.9870277939648838,0.9967656571596589
0.9870024576249715,0.9967656571596589
0.9869771212850592,0.9967656571596589
0.9869517849451468,0.9967656571596589
0.9869264486052345,0.9967656571596589
0.9869011122653222,0.9967656571596589
0.9868757759254099,0.9967656571596589
0.9868757759254099,0.9964716259923552
0.9868504395854975,0.9964716259923552
0.9868251032455851,0.9964716259923552
0.9867997669056728,0.9964716259923552
0.9867744305657604,0.9964716259923552
0.9867490942258481,0.9964716259923552
0.9867237578859358,0.9964716259923552
0.9866984215460235,0.9964716259923552
0.9866730852061111,0.9964716259923552
0.9866477488661988,0.9964716259923552
0.9866224125262865,0.9964716259923552
0.9865970761863742,0.9964716259923552
0.9865717398464617,0.9964716259923552
0.9865464035065494,0.9964716259923552
0.9865210671666371,0.9964716259923552
0.9864957308267248,0.9964716259923552
0.9864703944868124,0.9964716259923552
0.9864450581469001,0.9964716259923552
0.9864197218069878,0.9964716259923552
0.9863943854670755,0.9964716259923552
0.9863690491271631,0.9964716259923552
0.9863437127872507,0.9964716259923552
0.9863183764473384,0.9964716259923552
0.9862930401074261,0.9964716259923552
0.9862677037675137,0.9964716259923552
0.9862423674276014,0.9964716259923552
0.9862170310876891,0.9964716259923552
0.9861916947477767,0.9964716259923552
0.9861663584078644,0.9964716259923552
0.9861410220679521,0.9964716259923552
0.9861156857280398,0.9964716259923552
0.9860903493881273,0.9964716259923552
0.986065013048215,0.9964716259923552
0.9860396767083027,0.9964716259923552
0.9860143403683904,0.9964716259923552
0.985989004028478,0.9964716259923552
0.9859636676885657,0.9964716259923552
0.9859383313486534,0.9964716259923552
0.9859129950087411,0.9964716259923552
0.9858876586688287,0.9964716259923552
0.9858623223289164,0.9964716259923552
0.985836985989004,0.9964716259923552
0.9858116496490917,0.9964716259923552
0.9857863133091793,0.9964716259923552
0.985760976969267,0.9964716259923552
0.9857356406293547,0.9964716259923552
0.9857103042894424,0.9964716259923552
0.98568496794953,0.9964716259923552
0.9856596316096177,0.9964716259923552
0.9856342952697054,0.9964716259923552
0.985608958929793,0.9964716259923552
0.9855836225898806,0.9964716259923552
0.9855582862499683,0.9964716259923552
0.985532949910056,0.9964716259923552
0.9855076135701436,0.9964716259923552
0.9854822772302313,0.9964716259923552
0.985456940890319,0.9964716259923552
0.9854316045504067,0.9964716259923552
0.9854062682104943,0.9964716259923552
0.985380931870582,0.9964716259923552
0.9853555955306696,0.9964716259923552
0.9853302591907573,0.9964716259923552
0.9853049228508449,0.9964716259923552
0.9852795865109326,0.9964716259923552
0.9852542501710203,0.9964716259923552
0.985228913831108,0.9964716259923552
0.9852035774911956,0.9964716259923552
0.9851782411512833,0.9964716259923552
0.985152904811371,0.9964716259923552
0.9851275684714587,0.9964716259923552
0.9851022321315462,0.9964716259923552
0.9850768957916339,0.9964716259923552
0.9850515594517216,0.9964716259923552
0.9850262231118093,0.9964716259923552
0.9850008867718969,0.9964716259923552
0.9849755504319846,0.9964716259923552
0.9849502140920723,0.9964716259923552
0.98492487775216,0.9964716259923552
0.9848995414122476,0.9964716259923552
0.9848742050723353,0.9964716259923552
0.9848488687324229,0.9964716259923552
0.9848235323925105,0.9964716259923552
0.9847981960525982,0.9964716259923552
0.9847981960525982,0.9961775948250514
0.9847728597126859,0.9961775948250514
0.9847475233727736,0.9961775948250514
0.9847221870328612,0.9961775948250514
0.9846968506929489,0.9961775948250514
0.9846715143530366,0.9961775948250514
0.9846461780131243,0.9961775948250514
0.9846208416732118,0.9961775948250514
0.9845955053332995,0.9961775948250514
0.9845701689933872,0.9961775948250514
0.9845448326534749,0.9961775948250514
0.9845194963135625,0.9961775948250514
0.9844941599736502,0.9961775948250514
0.9844688236337379,0.9961775948250514
0.9844434872938256,0.9961775948250514
0.9844181509539132,0.9961775948250514
0.9843928146140009,0.9961775948250514
0.9843674782740885,0.9961775948250514
0.9843421419341762,0.9961775948250514
0.9843168055942638,0.9961775948250514
0.9842914692543515,0.9961775948250514
0.9842661329144392,0.9961775948250514
0.9842407965745268,0.9961775948250514
0.9842154602346145,0.9961775948250514
0.9841901238947022,0.9961775948250514
0.9841647875547899,0.9961775948250514
0.9841394512148774,0.9961775948250514
0.9841141148749651,0.9961775948250514
0.9840887785350528,0.9961775948250514
0.9840634421951405,0.9961775948250514
0.9840381058552281,0.9961775948250514
0.9840381058552281,0.9958835636577478
0.9840127695153158,0.9958835636577478
0.9839874331754035,0.9958835636577478
0.9839620968354912,0.9958835636577478
0.9839367604955788,0.9958835636577478
0.9839114241556665,0.9958835636577478
0.9838860878157542,0.9958835636577478
0.9838607514758418,0.9958835636577478
0.9838354151359294,0.9958835636577478
0.9838100787960171,0.9958835636577478
0.9837847424561048,0.9958835636577478
0.9837594061161925,0.9958835636577478
0.9837340697762801,0.9958835636577478
0.9837087334363678,0.9958835636577478
0.9836833970964555,0.9958835636577478
0.9836580607565432,0.9958835636577478
0.9836327244166307,0.9958835636577478
0.9836073880767184,0.9958835636577478
0.9835820517368061,0.9958835636577478
0.9835567153968937,0.9958835636577478
0.9835313790569814,0.9958835636577478
0.9835060427170691,0.9958835636577478
0.9834807063771568,0.9958835636577478
0.9834553700372444,0.9958835636577478
0.9834300336973321,0.9958835636577478
0.9834046973574198,0.9958835636577478
0.9833793610175074,0.9958835636577478
0.983354024677595,0.9958835636577478
0.9833286883376827,0.9958835636577478
0.9833033519977704,0.9958835636577478
0.9832780156578581,0.9958835636577478
0.9832526793179457,0.9958835636577478
0.9832273429780334,0.9958835636577478
0.9832020066381211,0.9958835636577478
0.9831766702982088,0.9958835636577478
0.9831513339582963,0.9958835636577478
0.983125997618384,0.9958835636577478
0.9831006612784717,0.9958835636577478
0.9830753249385594,0.9958835636577478
0.983049988598647,0.9958835636577478
0.9830246522587347,0.9958835636577478
0.9829993159188224,0.9958835636577478
0.9829739795789101,0.9958835636577478
0.9829486432389977,0.9958835636577478
0.9829233068990854,0.9958835636577478
0.982897970559173,0.9958835636577478
0.9828726342192606,0.9958835636577478
0.9828472978793483,0.9958835636577478
0.982821961539436,0.9958835636577478
0.9827966251995237,0.9958835636577478
0.9827712888596113,0.9958835636577478
0.982745952519699,0.9958835636577478
0.9827206161797867,0.9958835636577478
0.9826952798398744,0.9958835636577478
0.982669943499962,0.9958835636577478
0.9826446071600496,0.9958835636577478
0.9826192708201373,0.9958835636577478
0.982593934480225,0.9958835636577478
0.9825685981403126,0.9958835636577478
0.9825432618004003,0.9958835636577478
0.982517925460488,0.9958835636577478
0.9824925891205757,0.9958835636577478
0.9824672527806633,0.9958835636577478
0.982441916440751,0.9958835636577478
0.9824165801008387,0.9958835636577478
0.9823912437609263,0.9958835636577478
0.9823659074210139,0.9958835636577478
0.9823405710811016,0.9958835636577478
0.9823152347411893,0.9958835636577478
0.982289898401277,0.9958835636577478
0.9822645620613646,0.9958835636577478
0.9822392257214523,0.9958835636577478
0.98221388938154,0.9958835636577478
0.9821885530416276,0.9958835636577478
0.9821632167017152,0.9958835636577478
0.9821378803618029,0.9958835636577478
0.9821125440218906,0.9958835636577478
0.9820872076819782,0.9958835636577478
0.9820618713420659,0.9958835636577478
0.9820365350021536,0.9958835636577478
0.9820111986622413,0.9958835636577478
0.9819858623223289,0.9958835636577478
0.9819605259824166,0.9958835636577478
0.9819351896425043,0.9958835636577478
0.981909853302592,0.9958835636577478
0.9818845169626795,0.9958835636577478
0.9818591806227672,0.9958835636577478
0.9818338442828549,0.9958835636577478
0.9818085079429426,0.9958835636577478
0.9817831716030302,0.9958835636577478
0.9817578352631179,0.9958835636577478
0.9817324989232056,0.9958835636577478
0.9817071625832933,0.9958835636577478
0.9816818262433809,0.9958835636577478
0.9816564899034685,0.9958835636577478
0.9816311535635562,0.9958835636577478
0.9816058172236438,0.9958835636577478
0.9815804808837315,0.9958835636577478
0.9815551445438192,0.9958835636577478
0.9815298082039069,0.9958835636577478
0.9815044718639945,0.9958835636577478
0.9814791355240822,0.9958835636577478
0.9814537991841699,0.9958835636577478
0.9814284628442576,0.9958835636577478
0.9814031265043451,0.9958835636577478
0.9813777901644328,0.9958835636577478
0.9813524538245205,0.9958835636577478
0.9813271174846082,0.9958835636577478
0.9813017811446958,0.9958835636577478
0.9812764448047835,0.9958835636577478
0.9812511084648712,0.9958835636577478
0.9812257721249589,0.9958835636577478
0.9812004357850465,0.9958835636577478
0.9811750994451341,0.9958835636577478
0.9811497631052218,0.9958835636577478
0.9811244267653095,0.9958835636577478
0.9810990904253971,0.9958835636577478
0.9810737540854848,0.9958835636577478
0.9810484177455725,0.9958835636577478
0.9810230814056602,0.9958835636577478
0.9809977450657478,0.9958835636577478
0.9809724087258355,0.9958835636577478
0.9809470723859232,0.9958835636577478
0.9809217360460107,0.9958835636577478
0.9808963997060984,0.9958835636577478
0.9808710633661861,0.9958835636577478
0.9808457270262738,0.9958835636577478
0.9808203906863614,0.9958835636577478
0.9807950543464491,0.9958835636577478
0.9807697180065368,0.9958835636577478
0.9807443816666245,0.9958835636577478
0.9807190453267121,0.9958835636577478
0.9806937089867998,0.9958835636577478
0.9806683726468874,0.9958835636577478
0.9806430363069751,0.9958835636577478
0.9806176999670627,0.9958835636577478
0.9805923636271504,0.9958835636577478
0.9805670272872381,0.9958835636577478
0.9805416909473258,0.9958835636577478
0.9805163546074134,0.9958835636577478
0.9804910182675011,0.9958835636577478
0.9804656819275888,0.9958835636577478
0.9804403455876765,0.9958835636577478
0.980415009247764,0.9958835636577478
0.9803896729078517,0.9958835636577478
0.9803643365679394,0.9958835636577478
0.9803390002280271,0.9958835636577478
0.9803136638881147,0.9958835636577478
0.9802883275482024,0.9958835636577478
0.9802629912082901,0.9958835636577478
0.9802629912082901,0.995589532490444
0.9802376548683777,0.995589532490444
0.9802123185284654,0.995589532490444
0.980186982188553,0.995589532490444
0.9801616458486407,0.995589532490444
