15.3125,14.25
14.4375,14.375
15.8125,15.25
14.125,13.375
14.25,14.125
16.625,15.625
15.125,14.375
15.5,13.6875
11.0625,11.0
16.5,16.375
13.4375,13.0625
13.625,13.9375
15.3125,17.75
10.25,10.125
15.6875,16.5
14.125,13.9375
13.4375,13.3125
14.4375,14.4375
15.1875,14.5
16.5,15.5
14.3125,13.375
14.625,13.375
16.0,15.8125
16.375,17.125
14.5625,15.0
15.875,16.875
16.875,16.875
17.125,14.375
14.875,15.1875
14.8125,14.625
15.3125,15.0
14.4375,14.3125
16.5,17.5
16.625,16.75
15.25,14.9375
14.9375,14.4375
11.3125,10.9375
16.875,15.5625
16.5,17.75
15.75,15.5625
17.875,15.5
11.625,11.6875
16.0,15.0
14.8125,14.6875
15.375,16.25
12.1875,11.5
13.125,13.25
16.25,15.25
16.25,16.125
14.4375,14.375
16.25,15.8125
13.9375,14.6875
14.0625,14.4375
14.5625,14.375
15.0625,14.4375
16.125,15.4375
13.5625,13.4375
21.625,21.625
14.5625,13.8125
13.5625,14.0625
14.0625,14.875
15.875,15.75
14.75,14.5
15.6875,14.375
15.6875,15.3125
14.6875,14.9375
14.0,14.0625
14.375,13.8125
17.0,15.9375
14.0625,14.4375
16.5,16.75
13.0625,14.8125
13.8125,12.75
14.25,14.375
14.8125,15.1875
11.125,11.875
15.875,14.3125
15.0,15.625
14.5,15.375
13.0625,11.75
14.6875,16.375
16.5,16.75
14.8125,13.3125
16.5,14.5625
18.375,16.5
11.6875,12.25
15.1875,16.875
19.0,16.875
16.0,15.375
15.0625,15.6875
15.0,15.0
14.5625,14.375
15.8125,15.5625
13.4375,14.1875
13.875,15.0
16.25,16.875
15.125,14.6875
12.0625,11.9375
11.8125,11.5
15.1875,15.0625
15.1875,15.5
16.0,14.5
12.5,12.125
14.9375,15.375
15.9375,15.3125
15.625,16.0
15.75,17.5
17.375,15.8125
17.25,17.0
15.5625,14.3125
16.125,16.25
13.9375,12.8125
13.3125,13.0
17.0,16.375
15.6875,16.625
14.875,14.75
16.625,17.125
14.9375,15.1875
15.5,14.25
13.375,12.75
13.75,14.125
15.8125,15.375
17.125,15.6875
12.9375,12.8125
15.4375,14.3125
15.25,14.375
15.5,15.3125
16.125,15.75
16.0,17.0
13.4375,12.75
14.75,14.8125
15.6875,13.875
14.9375,14.875
15.8125,16.75
